timestamp,precipitation (mm),relativehumidity AVG (-),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius),label
2022-10-20 05:00,0.0,0.9488333333333332,20.511111111111113,21.5,19.7,-1
2022-10-20 06:00,0.0,0.9045,22.36111111111111,23.333333333333332,21.7,-1
2022-10-20 07:00,0.0,0.8486388888888889,24.38888888888889,25.4,23.3,-1
2022-10-20 08:00,0.0,0.789861111111111,25.586111111111112,26.13333333333333,25.166666666666668,-1
2022-10-20 09:00,0.0,0.7236111111111111,26.63888888888889,27.066666666666663,25.866666666666664,-1
2022-10-20 10:00,0.0,0.6755555555555556,27.34166666666667,28.133333333333336,26.766666666666666,-1
2022-10-20 11:00,0.0,0.6698611111111111,27.744444444444444,28.433333333333337,27.26666666666667,-1
2022-10-20 12:00,0.0,0.6853333333333333,27.28333333333333,27.833333333333332,26.933333333333337,-1
2022-10-20 13:00,0.0,0.695388888888889,26.883333333333336,27.233333333333334,26.5,-1
2022-10-20 14:00,0.0,0.7227499999999999,25.683333333333337,26.266666666666666,25.2,-1
2022-10-20 15:00,0.0,0.7533888888888889,24.71666666666667,25.133333333333336,24.3,-1
2022-10-20 16:00,0.0,0.7867222222222222,24.10555555555555,24.333333333333332,23.8,-1
2022-10-20 17:00,0.0,0.8253055555555556,23.430555555555554,23.733333333333334,23.2,-1
2022-10-20 18:00,0.0,0.8328333333333333,22.95277777777778,23.4,22.46666666666667,-1
2022-10-20 19:00,0.0,0.8264722222222223,22.83888888888889,23.0,22.600000000000005,-1
2022-10-20 20:00,0.0,0.8503055555555555,22.5,22.866666666666664,22.133333333333336,-1
2022-10-20 21:00,0.0,0.8856944444444445,21.747222222222224,22.066666666666663,21.366666666666664,-1
2022-10-20 22:00,0.0,0.90875,21.238888888888884,21.366666666666664,21.166666666666668,-1
2022-10-20 23:00,0.0,0.9105,21.180555555555554,21.433333333333337,21.033333333333335,-1
2022-10-21 00:00,0.0,0.9038333333333334,21.20555555555556,21.36666666666667,21.033333333333335,-1
2022-10-21 01:00,0.0,0.91475,20.60555555555555,20.966666666666665,20.333333333333332,-1
2022-10-21 02:00,0.0,0.9113333333333334,20.077777777777776,20.533333333333335,19.766666666666666,-1
2022-10-21 03:00,0.0,0.8988055555555556,19.791666666666668,19.933333333333337,19.666666666666668,-1
2022-10-21 04:00,0.0,0.8900277777777778,20.11111111111111,20.433333333333337,19.866666666666667,-1
